movie_id,genre_id
10020,16
10020,10749
10020,10751
10022,28
10022,35
10022,10751
10025,14
10025,18
10025,35
10025,10749
10025,10751
10030,35
10030,10749
10033,35
10033,10749
10045,28
10045,53
10045,878
10047,12
10047,18
10047,28
10047,36
10047,10752
10054,12
10054,28
10054,35
10054,878
10054,10751
10057,12
10057,28
10057,35
10057,10749
10066,27
10066,53
10066,9648
10068,18
10068,10749
10096,14
10096,35
10096,10749
10098,18
10098,35
10110,18
10110,36
10110,10752
10112,12
10112,16
10112,35
10112,10751
10135,28
10135,53
10137,12
10137,14
10137,35
10137,10751
10138,12
10138,28
10138,878
10140,12
10140,14
10140,10751
10144,14
10144,16
10144,10751
10159,12
10159,28
10159,35
10159,53
10184,18
10184,35
10184,10749
10189,28
10189,35
10189,80
10191,12
10191,14
10191,16
10191,10751
10192,12
10192,14
10192,16
10192,35
10192,10751
10193,16
10193,35
10193,10751
10195,12
10195,14
10195,28
10196,12
10196,14
10196,28
10198,14
10198,16
10198,10749
10198,10751
10200,18
10200,53
10200,878
10201,35
10201,10749
10204,12
10204,28
10204,35
10214,12
10214,14
10214,35
10214,10751
10220,18
10220,80
10222,18
10222,28
10222,53
10228,12
10228,14
10228,16
10228,28
10228,10751
10229,18
10229,10749
10312,18
10312,35
10314,35
10314,10749
10315,12
10315,16
10315,35
10315,10751
10323,12
10323,14
10323,28
10327,35
10327,10749
10330,14
10330,35
10330,10749
10330,10751
10331,27
10331,53
10331,878
10336,12
10336,14
10336,27
10336,28
10336,53
10336,878
10340,12
10340,16
10340,35
10340,10749
10340,10751
10357,18
10357,28
10357,53
10357,878
10358,35
10358,10749
10376,18
10376,10402
10386,16
10386,18
10386,878
10386,10751
10393,35
10398,53
10398,80
10398,9648
10402,35
10402,10749
10428,18
10428,28
10428,53
10428,80
10431,28
10431,53
10431,80
10439,14
10439,35
10439,10751
10474,18
10474,80
10477,18
10477,28
10483,28
10483,53
10483,878
10489,18
10489,27
10494,16
10494,53
10497,18
10497,53
10497,10749
10501,12
10501,14
10501,16
10501,35
10501,10751
10515,12
10515,14
10515,16
10515,28
10515,10751
10527,12
10527,16
10527,35
10527,10751
10528,12
10528,80
10528,9648
10529,28
10529,878
10530,12
10530,16
10530,10749
10530,10751
10536,35
10536,53
10536,80
10543,53
10545,16
10545,18
10545,10751
10555,16
10555,28
10555,35
10555,10751
10559,53
10559,80
10559,878
10567,12
10567,16
10567,18
10567,10751
10585,27
10588,12
10588,14
10588,35
10588,10751
10590,28
10590,36
10590,10752
10591,35
10591,10749
10601,12
10601,14
10601,10751
10603,12
10603,35
10603,10749
10603,10751
10617,18
10617,28
10622,28
10622,35
10622,80
10623,18
10623,28
10623,80
10625,18
10625,35
10634,18
10634,35
10637,18
10647,18
10661,28
10661,35
10665,27
10669,12
10669,18
10669,53
10673,18
10673,80
10674,12
10674,16
10674,10751
10681,16
10681,878
10681,10751
10683,18
10683,35
10693,12
10693,14
10693,16
10693,10751
10718,28
10718,35
10718,80
10719,14
10719,35
10719,10751
10729,35
10729,80
10731,18
10731,53
10731,80
10731,9648
10734,18
10734,53
10747,37
10753,28
10753,53
10753,80
10757,18
10757,35
10764,12
10764,28
10764,53
10771,28
10771,35
10771,53
10771,878
10774,18
10775,18
10775,28
10775,53
10775,80
10775,9648
10776,27
10776,35
10780,35
10780,10749
10781,27
10781,53
10796,28
10796,53
10796,878
10802,18
10830,14
10830,35
10830,10751
10835,18
10835,28
10835,53
10835,80
10847,12
10847,18
10847,53
10851,18
10851,53
10851,80
10851,9648
10860,18
10860,35
10860,10749
10865,12
10865,16
10865,878
10865,10751
10866,18
10866,53
10866,9648
10867,18
10882,14
10882,16
10882,10749
10882,10751
10895,14
10895,16
10895,10751
10897,35
10897,10749
10897,10751
10925,27
10925,35
10925,878
10948,12
10948,16
10948,18
10948,10751
10950,18
10956,12
10956,35
10974,12
10974,28
10974,35
10975,12
10975,28
10975,53
10975,80
10982,16
10982,35
10982,80
10982,9648
10982,10751
10995,18
10995,10749
10997,18
10998,18
10998,53
10998,10749
10999,12
10999,28
10999,53
11000,35
11000,10749
11001,28
11001,35
11001,80
11005,18
11007,18
11007,35
11007,10751
11008,12
11008,35
11008,10751
11009,18
11011,35
11011,10751
11012,18
11012,10749
11013,18
11013,35
11013,10749
11023,18
11036,18
11036,10749
11045,28
11045,35
11045,53
11045,80
11046,12
11046,28
11046,10752
11069,27
11069,28
11069,35
11072,35
11072,37
11074,28
11074,53
11074,80
11074,9648
11075,18
11075,27
11087,18
11087,53
11104,18
11104,35
11104,10749
11130,18
11130,35
11130,10749
11130,10751
11134,28
11134,53
11134,80
11153,12
11153,35
11186,27
11187,27
11187,53
11198,12
11198,28
11198,35
11198,10749
11199,12
11199,28
11199,35
11205,28
11205,35
11205,80
11205,10749
11212,12
11212,35
11212,80
11212,10751
11216,18
11216,10749
11220,28
11220,80
11220,10749
11224,14
11224,16
11224,10749
11224,10751
11230,28
11230,35
11237,12
11237,27
11237,53
11247,35
11247,10749
11247,10751
11249,27
11249,35
11253,14
11253,28
11283,14
11283,35
11283,10751
11286,28
11286,35
11286,10751
11321,18
11322,18
11322,36
11322,80
11324,18
11324,53
11324,9648
11351,27
11358,12
11358,18
11358,28
11358,53
11360,16
11360,10751
11362,12
11362,18
11362,28
11362,36
11362,53
11371,18
11371,28
11371,53
11371,80
11371,9648
11397,35
11422,18
11422,28
11422,36
11422,10752
11423,18
11423,53
11423,80
11428,14
11428,27
11428,53
11451,12
11451,14
11451,35
11451,10749
11451,10751
11452,35
11452,10749
11453,35
11459,12
11459,35
11459,10751
11460,53
11460,9648
11471,18
11471,28
11471,80
11474,28
11474,53
11497,14
11497,16
11497,18
11497,35
11497,10751
11522,18
11522,10749
11527,12
11527,14
11528,18
11528,35
11528,10751
11529,35
11529,10749
11544,16
11544,35
11544,878
11544,10751
11565,35
11565,80
11619,12
11619,16
11619,35
11619,10751
11620,18
11620,36
11620,10749
11621,12
11621,14
11621,16
11622,18
11622,35
11622,10749
11631,35
11631,10749
11635,35
11644,53
11644,80
11644,9648
11645,18
11645,28
11645,36
11647,28
11647,53
11647,80
11649,12
11649,14
11649,28
11649,53
11649,878
11665,28
11665,35
11665,53
11667,12
11667,28
11667,35
11667,53
11674,35
11674,10751
11678,12
11678,28
11678,53
11679,12
11679,28
11679,53
11679,80
11683,27
11683,53
11683,878
11688,12
11688,14
11688,16
11688,35
11688,10751
11690,18
11690,28
11690,53
11713,18
11713,28
11713,53
11770,28
11770,35
11774,12
11774,35
11774,10751
11778,18
11778,10752
11782,28
11782,53
11782,80
11806,35
11806,10751
11808,28
11808,53
11808,80
11814,14
11814,35
11814,878
11814,10749
11824,14
11824,35
11824,10749
11836,12
11836,14
11836,16
11836,35
11836,10751
11838,27
11845,14
11845,18
11845,10749
11852,14
11852,35
11860,18
11860,35
11860,10749
11878,18
11878,53
11886,12
11886,16
11886,10751
11892,18
11892,53
11892,80
11917,27
11917,53
11917,80
11918,28
11918,35
11918,878
11932,27
11932,35
11936,12
11936,14
11936,35
11953,18
11953,28
11953,36
11953,10752
11954,27
11954,28
11954,878
11954,9648
11963,53
11963,9648
11968,12
11968,28
11968,53
11968,80
11969,28
11969,37
11970,12
11970,14
11970,16
11970,35
11970,10749
11970,10751
11975,18
11975,53
11975,80
11976,12
11976,14
11977,35
11978,18
12092,12
12092,14
12092,16
12092,10751
12096,12
12096,35
12096,80
12096,9648
12096,10751
12100,28
12100,10752
12101,80
12101,878
12101,9648
12102,18
12106,18
12106,28
12106,37
12106,53
12106,10749
12113,18
12113,28
12113,53
12120,35
12120,878
12133,35
12139,35
12139,10751
12140,16
12140,18
12140,878
12144,12
12144,16
12144,10751
12153,35
12153,80
12155,12
12155,14
12155,10751
12159,14
12159,18
12159,10749
12162,18
12162,53
12162,10752
12163,18
12163,10749
12180,12
12180,16
12180,28
12180,878
12184,18
12184,36
12184,10749
12207,28
12207,35
12208,12
12208,28
12208,35
12222,12
12222,14
12222,16
12222,35
12222,10751
12230,12
12230,16
12230,35
12230,10751
12237,27
12237,99
12244,12
12244,16
12244,28
12244,53
12244,878
12279,12
12279,28
12279,35
12279,878
12279,10751
12289,12
12289,18
12289,28
12289,36
12289,10752
12309,35
12405,18
12405,10749
12429,14
12429,16
12429,10751
12437,14
12437,28
12437,53
12444,12
12444,14
12445,12
12445,14
12476,27
12476,28
12476,53
12476,878
12481,28
12493,18
12493,53
12493,80
12572,18
12572,35
12572,10749
12599,12
12599,14
12599,16
12599,878
12599,10751
12620,35
12620,10749
13009,27
13009,35
13009,878
13027,28
13027,53
13027,9648
13053,12
13053,16
13053,35
13053,10751
13056,28
13056,80
13078,18
13127,18
13127,28
13127,53
13127,80
13161,35
13161,80
13179,12
13179,14
13179,16
13179,10751
13183,28
13183,878
13183,9648
13192,14
13192,10402
13195,18
13195,53
13195,80
13207,27
13207,53
13223,18
13333,18
13333,28
13333,53
13342,18
13342,35
13342,10749
13345,12
13345,14
13345,18
13345,28
13345,35
13345,10749
13363,18
13363,878
13375,18
13375,35
13387,28
13387,53
13387,80
13398,16
13398,18
13398,35
13448,53
13448,9648
13455,12
13455,28
13455,53
13455,878
13460,28
13460,53
13460,878
13475,12
13475,28
13475,878
13483,53
13483,80
13483,9648
13497,18
13497,35
13497,10402
13497,10749
13510,27
13510,53
13515,27
13515,9648
13523,12
13523,35
13523,10749
13576,99
13576,10402
13597,12
13597,14
13597,10751
13600,12
13600,14
13600,10751
13668,18
13668,35
13668,10749
13673,35
13673,10751
13680,35
13680,10751
13681,18
13688,14
13688,18
13688,35
13688,878
13688,10751
13700,16
13700,10751
13811,28
13811,53
13811,878
13811,9648
13885,18
13885,27
13888,12
13888,18
13920,18
13939,18
13939,28
13939,80
13969,18
13969,35
13969,10749
13969,10751
13971,18
13971,35
13971,10749
14001,27
14003,12
14003,16
14003,18
14003,28
14052,35
14069,14
14069,16
14069,18
14069,878
14160,12
14160,16
14160,35
14160,10751
14161,12
14161,28
14161,878
14174,18
14191,14
14191,35
14191,10749
14191,10751
14199,12
14199,878
14199,10751
14202,18
14202,10749
14282,14
14282,16
14282,28
14324,12
14324,28
14324,35
14324,10749
14411,12
14411,14
14411,16
14411,28
14411,10751
14412,53
14412,80
14442,14
14442,35
14442,10751
14537,18
14537,28
14537,36
14564,27
14574,18
14574,36
14574,10752
14684,18
14695,18
14695,80
14741,18
14741,35
14741,10749
14756,18
14756,28
14756,36
14784,12
14784,14
14784,18
14836,14
14836,16
14836,10751
14864,53
14864,80
14864,10749
14869,12
14869,28
14869,53
14869,878
14919,16
14919,80
14919,9648
14926,18
14926,35
15015,16
15015,10751
15070,18
15070,28
15070,80
15092,28
15092,53
15092,80
15121,18
15121,10402
15121,10749
15121,10751
15137,16
15137,18
15137,28
15137,878
15157,35
15157,10402
15157,10749
15157,10751
15165,16
15165,35
15165,10751
15196,35
15196,53
15196,80
15196,9648
15356,18
15356,27
15356,53
15356,80
15370,12
15370,14
15370,16
15370,18
15370,10751
15371,12
15371,16
15371,35
15371,80
15373,35
15384,12
15384,18
15384,28
15384,36
15384,10752
15472,18
15472,53
15472,80
15472,9648
15512,12
15512,16
15512,878
15512,10751
15765,18
15765,36
15765,10402
15767,12
15767,14
15767,28
15767,53
15767,878
15802,18
15916,14
15916,16
15916,9648
15999,12
15999,14
15999,16
15999,27
15999,28
15999,878
16113,28
16113,53
16113,10752
16157,16
16157,28
16157,878
16161,18
16161,53
16161,80
16161,10749
16269,18
16269,28
16269,35
16318,35
16318,10749
16320,12
16320,28
16320,53
16320,878
16411,18
16411,28
16411,80
16617,53
16617,80
16617,9648
16664,18
16664,80
16859,14
16859,16
16859,10751
16869,18
16869,53
16869,10752
16871,27
16871,53
16907,12
16907,16
16907,28
16907,35
16996,14
16996,18
16996,35
16996,10749
17111,27
17111,53
17111,9648
17422,18
17422,10749
17431,18
17431,878
17467,28
17467,35
17467,53
17467,80
17529,18
17529,37
17578,12
17578,16
17578,9648
17581,14
17581,16
17581,28
17610,12
17610,35
17653,12
17653,28
17653,35
17654,878
17741,18
17809,28
17903,18
17927,35
17979,14
17979,16
17979,18
17979,10751
18148,18
18239,12
18239,14
18239,18
18239,10749
18240,18
18240,35
18240,10749
18329,18
18329,10749
18360,12
18360,14
18360,28
18360,35
18360,10751
18405,18
18405,27
18405,53
18405,80
18491,14
18491,16
18491,18
18491,878
18501,28
18501,53
18501,878
18707,28
18707,35
18785,35
18823,12
18823,14
18823,28
18860,12
18860,28
18881,16
18881,28
18881,53
19173,18
19173,10749
19186,35
19186,10749
19186,10751
19404,18
19404,35
19404,10749
19585,12
19585,14
19585,28
19585,35
19585,10751
19898,27
19898,28
19898,53
19898,878
19898,9648
19908,27
19908,35
19912,27
19912,9648
19913,18
19913,35
19913,10749
19959,28
19959,53
19959,878
19994,27
19994,35
19995,12
19995,28
19995,878
20352,16
20352,35
20352,80
20352,878
20352,10751
20453,18
20453,35
20504,28
20504,53
20504,878
20526,12
20526,28
20526,878
20662,12
20662,18
20662,28
20662,36
20677,12
20677,16
20677,18
20677,80
20677,9648
20766,12
20766,18
20943,35
20943,10749
20982,14
20982,16
20982,28
21191,18
21191,28
21191,53
21191,80
21208,27
21208,53
21407,27
21407,53
21422,12
21422,16
21422,80
21422,9648
21452,12
21452,16
21452,80
21452,9648
21484,27
21519,12
21519,28
21519,35
21835,12
21835,14
21835,18
21835,28
21835,35
21835,10749
22244,27
22244,35
22244,9648
22377,18
22377,10752
22538,28
22538,35
22538,10749
22582,16
22582,35
22582,10402
22582,10751
22794,16
22794,35
22794,10751
22803,18
22803,53
22803,80
22804,27
22804,53
22824,53
22824,878
22824,9648
22832,12
22832,28
22832,53
22881,18
22894,14
22894,27
22894,28
22947,18
22947,10749
22970,27
22970,35
22970,9648
22971,18
22971,10749
22971,10752
23048,12
23048,35
23048,878
23168,18
23168,53
23168,80
23169,18
23169,10749
23172,28
23172,35
23172,10751
23398,14
23398,16
23398,35
23398,10402
23398,10751
23437,27
23437,53
23437,9648
23446,12
23446,16
23446,28
23483,28
23483,80
23629,14
23629,28
23629,53
23827,27
23827,9648
24021,12
24021,14
24021,18
24021,10749
24128,99
24128,10402
24402,18
24402,10749
24420,14
24420,18
24420,10749
24428,12
24428,28
24428,878
24961,12
24961,14
24961,10751
25095,18
25095,10749
25188,18
25188,10749
25195,35
25195,10749
25221,18
25221,35
25221,10402
25221,10752
25237,18
25237,10752
25538,18
25875,27
25875,878
25875,9648
26022,18
26022,10749
26389,28
26389,53
26389,80
26466,27
26505,12
26505,14
26505,16
26505,10751
26662,12
26662,16
26662,80
26662,878
26662,9648
26877,28
26877,53
26877,80
26973,18
27022,12
27022,14
27022,28
27066,18
27066,10749
27098,18
27098,10749
27098,10752
27154,18
27154,10749
27205,12
27205,28
27205,878
27324,27
27324,53
27324,9648
27418,12
27418,18
27418,28
27418,53
27418,80
27576,28
27576,53
27576,9648
27578,12
27578,28
27578,53
27579,18
27579,53
27579,80
27581,28
27581,35
27582,28
27582,53
27582,80
27945,37
28178,18
28178,10751
28211,18
28211,53
28211,9648
28355,27
28355,53
28355,9648
28468,18
28468,10749
28609,14
28609,16
28609,28
28764,16
28764,53
28764,80
28764,9648
28808,12
28808,16
28808,18
28808,80
28808,9648
28874,16
28874,878
29259,18
29259,53
29259,80
30018,18
30018,80
30018,9648
30112,18
30112,10749
30421,14
30421,28
30497,27
30709,18
30709,35
31011,18
31011,878
31011,10749
31439,18
31439,10749
31439,10752
32657,12
32657,14
32657,10751
32856,35
32856,10749
33217,35
33217,10751
33320,16
33320,18
33320,10749
33542,28
33542,35
33542,53
33542,80
34016,35
34016,10749
34544,28
34544,35
34544,80
34584,12
34584,14
34584,18
34584,10751
34813,12
34813,28
34813,53
34813,80
34813,9648
34851,28
34851,53
34851,878
35019,14
35019,35
35019,10751
35102,18
35102,35
35102,10749
35739,28
35739,53
36095,27
36095,53
36095,80
36095,9648
36419,18
36419,27
36419,53
36419,9648
36557,12
36557,28
36557,53
36586,14
36586,27
36586,28
36586,53
36593,35
36593,80
36643,12
36643,28
36643,53
36647,27
36647,28
36648,27
36648,28
36648,878
36669,12
36669,28
36669,53
36670,12
36670,28
36670,53
36685,27
36685,35
36685,878
36955,28
36955,53
37056,18
37056,35
37056,10749
37094,18
37094,53
37094,80
37135,12
37135,16
37135,10751
37136,35
37136,80
37137,35
37137,80
37165,18
37165,35
37169,27
37185,18
37185,10749
37233,18
37233,53
37233,9648
37247,18
37247,35
37247,10749
37257,18
37257,80
37257,9648
37265,18
37265,35
37280,12
37280,16
37280,35
37430,12
37430,14
37430,28
37686,53
37686,878
37686,9648
37707,27
37707,878
37724,12
37724,28
37724,53
37735,35
37786,18
37786,35
37786,10749
37797,16
37797,18
37797,10751
37799,18
37821,28
37821,35
37821,53
37821,10749
37834,28
37834,35
37933,12
37933,14
37933,16
37958,14
37958,18
37958,28
38050,53
38050,878
38050,10749
38055,16
38055,28
38055,35
38055,878
38055,10751
38142,16
38142,18
38142,10749
38167,18
38167,10749
38199,18
38199,53
38234,18
38234,28
38234,53
38234,80
38321,14
38321,27
38321,28
38322,28
38322,35
38322,80
38365,35
38575,12
38575,18
38575,28
38575,10751
38700,28
38700,53
38700,80
38757,12
38757,16
38757,10751
39202,12
39202,16
39202,9648
39203,12
39203,16
39203,9648
39205,12
39205,16
39205,9648
39207,16
39207,28
39207,80
39207,9648
39254,18
39254,28
39254,878
39451,35
39451,10749
39513,12
39513,35
39513,878
39514,12
39514,28
39514,35
39514,53
39514,80
39538,18
39538,53
39538,878
39691,12
39691,14
39691,28
39691,35
39691,10751
39828,28
39828,80
39857,27
39857,35
39857,80
39863,27
39863,53
40264,14
40264,35
41154,28
41154,35
41154,878
41216,12
41216,14
41216,16
41216,10751
41283,18
41283,28
41283,53
41283,80
41387,28
41387,35
41439,27
41439,80
41446,27
41446,9648
41498,12
41498,14
41498,16
41513,12
41513,14
41513,16
41513,35
41513,10751
41630,35
41630,10749
41733,18
41733,35
42188,18
42188,878
42188,10749
42269,18
42269,35
42297,18
42297,10749
42337,18
42337,10749
42384,14
42384,18
42384,35
42506,18
42506,80
43074,14
43074,28
43074,35
43347,18
43347,35
43347,10749
43593,27
43593,35
43947,27
43947,53
43947,80
43949,18
43949,10749
44048,28
44048,53
44115,12
44115,18
44115,53
44154,12
44154,14
44154,28
44214,18
44214,27
44214,53
44264,12
44264,18
44264,37
44683,12
44683,14
44683,16
44683,10751
44826,12
44826,18
44826,10751
44833,12
44833,28
44833,53
44833,878
44865,18
44865,28
44865,36
44896,12
44896,16
44896,35
44896,37
44896,10751
44912,12
44912,28
44912,878
44935,27
44935,53
44943,28
44943,878
45243,35
45269,18
45269,36
45612,53
45612,878
45612,9648
45772,16
45772,10751
46195,12
46195,16
46195,35
46195,10751
46529,12
46529,28
46529,53
46529,878
46705,18
46705,10749
46738,18
46738,9648
46738,10752
46853,18
47002,18
47002,10749
47327,14
47327,28
47327,53
47327,80
47423,28
47423,35
47423,53
47423,80
47647,28
47647,35
47647,80
47647,9648
47933,12
47933,28
47933,878
47964,28
47964,53
47971,12
47971,28
47971,80
48138,28
48138,53
48138,9648
48650,18
48650,10749
49013,12
49013,16
49013,35
49013,10751
49017,14
49017,27
49017,28
49018,27
49018,53
49021,12
49021,28
49021,53
49026,18
49026,28
49026,53
49026,80
49040,28
49040,53
49046,18
49046,10752
49047,18
49047,53
49047,878
49049,28
49049,878
49051,12
49051,14
49051,28
49444,16
49444,28
49444,35
49444,10751
49517,18
49517,53
49517,9648
49519,12
49519,16
49519,35
49519,10751
49520,35
49521,12
49521,28
49521,878
49524,14
49524,28
49524,35
49529,12
49529,28
49529,878
49530,28
49530,53
49530,878
49730,14
49730,18
49730,27
49730,53
49730,9648
49730,10749
49797,27
49797,53
49849,28
49849,37
49849,53
49849,878
50014,18
50348,18
50348,53
50348,80
50359,16
50359,35
50359,10751
50476,18
50476,10749
50544,35
50544,10749
50546,35
50546,10749
50619,12
50619,14
50619,10749
50620,14
50620,18
50620,10749
50646,18
50646,35
50646,10749
50723,12
50723,16
50723,28
50727,18
50727,35
50727,10749
51533,28
51533,35
51540,35
51540,80
51608,28
51608,53
51608,80
51739,14
51739,16
51739,10751
51828,18
51828,10749
51876,53
51876,878
51876,9648
52212,35
52212,10749
52449,35
52451,12
52451,28
52451,53
53064,16
53064,18
53064,27
53165,28
53165,35
53165,80
53168,18
53168,35
53168,10749
53182,18
53182,28
53182,10752
53932,18
54138,12
54138,28
54138,878
55156,18
55156,35
55157,28
55157,35
55301,14
55301,16
55301,35
55301,10402
55301,10751
55721,35
55721,10749
55779,27
55779,9648
55931,16
55931,878
56288,12
56288,28
56288,35
56288,10751
56292,12
56292,28
56292,53
57100,27
57100,9648
57158,12
57158,14
57158,28
57165,12
57165,14
57165,28
57212,12
57212,18
57212,36
57212,10752
57214,35
57800,12
57800,16
57800,35
57800,10751
58231,35
58233,28
58233,35
58233,80
58574,12
58574,80
58574,9648
58595,12
58595,14
58595,18
59053,18
59108,28
59108,35
59210,18
59210,10749
59436,14
59436,35
59436,10749
59440,18
59440,28
59859,12
59859,28
59859,80
59940,53
59961,28
59961,53
59962,28
59962,35
59962,10749
59965,28
59965,53
59965,9648
59967,28
59967,53
59967,878
60304,14
60304,27
60304,28
60308,18
60898,14
60898,18
60898,27
60935,27
60935,878
60935,9648
61012,27
61012,53
61012,9648
61791,18
61791,28
61791,53
61791,878
62177,12
62177,14
62177,16
62177,10751
62211,16
62211,10751
62213,14
62213,35
62835,18
62835,28
62835,53
62835,80
63311,18
63311,27
63311,53
63311,9648
64328,35
64328,10402
64328,10751
64348,28
64348,35
64348,53
64348,80
64348,878
64348,10749
64635,28
64635,53
64635,878
64682,18
64682,10749
64686,14
64686,18
64686,28
64688,28
64688,35
64688,80
64690,18
64690,53
64690,80
65496,18
65754,53
65754,80
65754,9648
67342,27
67342,28
67342,35
67393,18
67393,27
68507,18
68507,10749
68718,18
68718,37
68721,12
68721,28
68721,878
68724,18
68724,28
68724,53
68724,878
68726,12
68726,28
68726,878
68728,12
68728,14
68728,10751
68730,18
68730,36
68734,18
68734,53
68735,12
68735,14
68735,28
68737,12
68737,14
68817,18
68817,10402
68817,10749
70006,18
70006,28
70160,12
70160,28
70160,53
70160,878
70981,27
70981,878
70981,9648
71552,35
71672,27
71672,53
71676,14
71676,28
71676,53
71859,18
71859,53
72105,14
72105,35
72190,27
72190,28
72190,53
72190,878
72331,14
72331,27
72331,28
72387,28
72387,53
72387,80
72545,12
72545,28
72545,878
72559,12
72559,28
72559,53
72559,878
72570,18
72570,10749
72710,12
72710,28
72710,878
72784,53
72976,18
72976,36
73353,18
73353,10770
73723,16
73723,10751
73861,27
73861,53
73861,80
74018,18
74018,35
74018,10749
74018,10751
74997,18
74997,27
74997,80
75174,12
75174,18
75174,27
75174,28
75174,53
75258,12
75258,14
75258,16
75258,10751
75612,12
75612,28
75612,878
75612,9648
75624,16
75624,27
75624,28
75624,35
75624,53
75624,9648
75656,53
75656,80
75674,28
75674,53
75674,10752
75780,18
75780,28
75780,53
75780,80
76025,18
76163,12
76163,28
76163,53
76203,18
76203,36
76285,12
76285,14
76285,10751
76338,12
76338,14
76338,28
76341,12
76341,28
76341,878
76492,14
76492,16
76492,35
76492,10751
76493,35
76600,12
76600,28
76600,878
76617,27
76617,53
76640,28
76640,53
76640,80
76726,18
76726,53
76726,878
76757,14
76757,28
76757,878
76758,18
76758,36
76758,10752
77016,18
77016,53
77016,80
77174,12
77174,16
77174,35
77174,10751
77338,18
77338,35
77617,16
77617,28
77617,80
77617,9648
77877,18
77877,10749
77883,27
77883,53
77931,14
77931,16
77931,35
77931,10751
77950,16
77950,10751
78192,99
78192,10402
79224,18
79224,28
79224,36
79707,12
79707,14
79707,16
79707,10751
79871,18
79871,35
79871,10749
80274,12
80274,28
80274,878
80278,18
80278,36
80278,53
80321,12
80321,16
80321,35
80321,10751
81005,12
81005,14
81005,18
81005,28
81188,12
81188,14
81188,16
81188,28
81188,10751
81481,18
81774,18
81774,35
82507,27
82507,53
82507,9648
82633,18
82633,37
82633,80
82654,27
82654,35
82654,10749
82675,28
82675,53
82675,80
82690,12
82690,16
82690,35
82690,10751
82693,18
82693,35
82693,10749
82695,18
82695,36
82700,12
82700,28
82700,878
82702,12
82702,14
82702,16
82702,28
82702,10751
82703,12
82703,16
82703,35
82703,878
82703,10751
83389,16
83389,18
83542,18
83542,878
83666,18
83666,35
83666,10749
84308,18
84892,18
86331,18
86331,10749
86834,12
86834,18
86838,35
86838,80
87101,28
87101,53
87101,878
87421,28
87421,53
87421,878
87428,35
87502,18
87516,18
87516,28
87516,53
87516,9648
87818,35
87827,12
87827,18
88751,12
88751,28
88751,35
88751,878
88751,10751
91314,12
91314,28
91314,878
91586,27
91586,53
93456,16
93456,35
93456,10751
93685,18
93685,10749
94047,18
94047,28
94047,36
94047,10752
94329,28
94329,53
94329,80
94365,27
96721,18
96721,28
97020,12
97020,28
97020,53
97020,80
97020,878
97370,18
97370,53
97370,878
97375,16
97375,28
97375,80
97375,9648
97630,18
97630,53
98566,12
98566,28
98566,35
98566,878
98567,12
98567,28
99099,18
99099,27
99861,12
99861,28
99861,878
100042,35
100402,12
100402,28
100402,878
101299,12
101299,28
101299,878
101731,18
101731,35
102382,12
102382,28
102382,878
102651,12
102651,14
102651,28
102651,10749
102651,10751
102899,12
102899,28
102899,878
103663,18
103731,18
105864,12
105864,16
105864,10751
106646,18
106646,35
106646,80
107846,28
107846,53
108450,53
109091,18
109091,53
109091,80
109410,18
109414,28
109414,35
109418,35
109424,18
109424,28
109424,53
109428,27
109431,35
109431,80
109439,35
109445,12
109445,14
109445,16
109445,10751
109451,16
109451,35
109451,10751
109689,18
109689,10749
110415,18
110415,28
110415,878
110420,14
110420,16
110420,18
110420,10751
111190,18
112949,53
112949,10749
114150,35
114150,10402
114150,10749
115290,12
115290,18
115290,10749
115290,10770
116149,12
116149,35
116149,10751
116711,12
116711,14
116711,16
116711,10751
116745,12
116745,14
116745,18
116745,35
117251,18
117251,28
117251,53
117263,28
117263,53
118340,12
118340,28
118340,878
118379,18
118379,35
118451,18
118451,10749
119283,28
119283,80
119450,18
119450,28
119450,53
119450,878
119892,12
119892,14
119892,28
119892,10751
120467,18
120467,35
121602,18
121602,10749
121875,18
121875,35
121875,53
121875,9648
122126,18
122583,16
122583,28
122583,9648
122906,14
122906,18
122906,10749
122917,12
122917,14
122917,28
123553,14
123553,28
123553,9648
124905,18
124905,28
124905,878
125509,27
125509,53
126889,27
126889,878
126963,16
126963,28
126963,878
127380,12
127380,16
127380,10751
127533,12
127533,14
127533,28
127533,36
127533,10752
127585,12
127585,28
127585,878
131631,12
131631,53
131631,878
131634,12
131634,28
131634,878
132232,27
132363,18
134374,28
134374,35
134374,80
134411,28
135397,12
135397,878
136400,28
136400,35
136400,80
136418,28
136418,53
136795,28
136795,35
136795,80
136797,18
136797,28
136797,53
136797,80
136799,12
136799,14
136799,16
136799,35
136799,10402
136799,10751
136835,53
136835,80
137106,12
137106,14
137106,16
137106,35
137106,10751
137113,28
137113,878
137116,12
137116,16
137116,35
137116,10751
137409,28
137409,53
138103,12
138103,28
138103,53
138697,18
138697,35
138697,10749
138832,35
138832,80
138843,27
138843,53
139038,27
139038,35
140300,12
140300,16
140300,28
140300,35
140300,10751
140607,12
140607,28
140607,878
141052,12
141052,28
141052,878
142093,18
142093,10749
143310,18
143310,27
143310,53
146216,28
146216,35
146216,53
146216,80
146233,18
146233,53
146233,80
147441,12
147441,18
147441,28
149870,16
149870,18
149870,36
149870,10749
149871,14
149871,16
149871,18
150540,12
150540,16
150540,18
150540,35
150540,10751
150689,14
150689,18
150689,10749
150689,10751
151960,12
151960,16
151960,35
151960,10751
152532,18
